symbol,entry_date,exit_date,entry_price,exit_price,days_held,pnl_pct,pnl_rs,exit_reason,result
POWERGRID,2024-03-14,2024-04-24,264.05,285.0,24,7.93,20.95,RSI_EXIT,WIN
POWERGRID,2024-07-22,2024-09-04,330.0,331.2,30,0.36,1.2,MAX_HOLD,WIN
POWERGRID,2024-09-09,2024-09-25,327.7,353.85,11,7.98,26.15,RSI_EXIT,WIN
POWERGRID,2024-10-07,2024-11-18,340.0,314.0,28,-7.65,-26.0,SMA_EXIT,LOSS
BAJAJFINSV,2022-01-27,2022-02-25,1538.6,1578.8,20,2.61,40.2,SMA_EXIT,WIN
BAJAJFINSV,2022-09-27,2022-11-07,1688.5,1813.2,26,7.39,124.7,RSI_EXIT,WIN
BAJAJFINSV,2022-11-18,2022-12-26,1668.0,1496.9,25,-10.26,-171.1,SMA_EXIT,LOSS
BAJAJFINSV,2023-07-31,2023-08-17,1565.8,1473.0,11,-5.93,-92.8,SMA_EXIT,LOSS
BAJAJFINSV,2023-10-27,2023-12-01,1575.6,1680.0,23,6.63,104.4,RSI_EXIT,WIN
BAJAJFINSV,2023-12-22,2024-02-07,1669.0,1609.0,30,-3.59,-60.0,MAX_HOLD,LOSS
BAJAJFINSV,2024-04-18,2024-04-19,1625.0,1587.0,0,-2.34,-38.0,SMA_EXIT,LOSS
BAJAJFINSV,2024-10-09,2024-11-18,1849.0,1634.0,26,-11.63,-215.0,SMA_EXIT,LOSS
BAJAJFINSV,2025-04-08,2025-04-21,1890.0,2037.1,5,7.78,147.1,RSI_EXIT,WIN
BAJAJFINSV,2025-06-06,2025-06-27,1968.0,2060.0,14,4.67,92.0,RSI_EXIT,WIN
BAJAJFINSV,2025-07-31,2025-08-19,1953.1,1994.0,11,2.09,40.9,RSI_EXIT,WIN
BAJAJFINSV,2025-09-01,2025-09-05,1918.9,2013.9,3,4.95,95.0,RSI_EXIT,WIN
BAJAJFINSV,2025-09-29,2025-10-16,2007.9,2078.5,11,3.52,70.6,RSI_EXIT,WIN
BAJAJFINSV,2025-11-03,2025-12-17,2086.0,2035.2,30,-2.44,-50.8,MAX_HOLD,LOSS
CANBK,2022-02-15,2022-04-01,47.04,45.58,30,-3.1,-1.46,MAX_HOLD,LOSS
CANBK,2022-09-26,2022-09-27,45.5,43.94,0,-3.43,-1.56,SMA_EXIT,LOSS
CANBK,2022-12-26,2023-01-02,58.31,67.17,4,15.19,8.86,RSI_EXIT,WIN
CANBK,2023-01-30,2023-03-03,58.2,58.79,23,1.01,0.59,RSI_EXIT,WIN
CANBK,2023-03-16,2023-04-19,56.0,59.8,19,6.79,3.8,RSI_EXIT,WIN
CANBK,2023-05-11,2023-06-01,60.4,61.8,14,2.32,1.4,RSI_EXIT,WIN
CANBK,2023-06-16,2023-07-04,59.68,64.14,10,7.47,4.46,RSI_EXIT,WIN
CANBK,2023-09-01,2023-09-12,64.32,72.4,6,12.56,8.08,RSI_EXIT,WIN
CANBK,2023-11-28,2023-12-04,78.0,83.9,3,7.56,5.9,RSI_EXIT,WIN
CANBK,2024-02-29,2024-03-06,110.21,120.8,4,9.61,10.59,RSI_EXIT,WIN
CANBK,2024-03-13,2024-04-04,113.81,122.94,13,8.02,9.13,RSI_EXIT,WIN
CANBK,2024-04-18,2024-05-03,117.78,126.58,9,7.47,8.8,RSI_EXIT,WIN
CANBK,2024-05-08,2024-05-16,115.94,120.35,5,3.8,4.41,RSI_EXIT,WIN
CANBK,2024-06-25,2024-08-08,119.24,108.0,30,-9.43,-11.24,MAX_HOLD,LOSS
CANBK,2025-06-16,2025-07-01,110.45,114.45,10,3.62,4.0,RSI_EXIT,WIN
CANBK,2025-07-23,2025-08-20,108.05,112.0,18,3.66,3.95,RSI_EXIT,WIN
CANBK,2025-08-28,2025-09-12,106.05,112.88,10,6.44,6.83,RSI_EXIT,WIN
CANBK,2026-01-09,2026-01-19,150.4,157.45,4,4.69,7.05,RSI_EXIT,WIN
CANBK,2026-02-16,2026-02-26,141.0,159.37,7,13.03,18.37,RSI_EXIT,WIN
CANBK,2026-03-05,2026-03-24,148.0,133.0,12,-10.14,-15.0,SMA_EXIT,LOSS
BPCL,2022-12-22,2022-12-23,167.0,162.5,0,-2.69,-4.5,SMA_EXIT,LOSS
BPCL,2023-01-30,2023-02-06,168.45,162.03,4,-3.81,-6.42,SMA_EXIT,LOSS
BPCL,2023-02-17,2023-02-22,162.85,161.25,2,-0.98,-1.6,SMA_EXIT,LOSS
BPCL,2023-03-29,2023-04-25,170.0,172.63,14,1.55,2.63,RSI_EXIT,WIN
BPCL,2023-06-26,2023-07-06,180.93,193.28,6,6.83,12.35,RSI_EXIT,WIN
BPCL,2023-07-31,2023-08-23,186.85,174.58,15,-6.57,-12.27,SMA_EXIT,LOSS
BPCL,2023-12-13,2023-12-29,224.75,227.25,10,1.11,2.5,RSI_EXIT,WIN
BPCL,2024-03-14,2024-04-30,298.88,312.0,28,4.39,13.12,RSI_EXIT,WIN
BPCL,2024-08-14,2024-08-22,321.7,354.6,4,10.23,32.9,RSI_EXIT,WIN
BPCL,2024-09-12,2024-09-30,343.45,367.15,11,6.9,23.7,RSI_EXIT,WIN
BPCL,2024-10-23,2024-10-28,322.0,307.3,2,-4.57,-14.7,SMA_EXIT,LOSS
BPCL,2025-06-04,2025-06-12,309.75,330.5,5,6.7,20.75,RSI_EXIT,WIN
BPCL,2025-07-23,2025-09-08,341.85,313.9,30,-8.18,-27.95,MAX_HOLD,LOSS
BPCL,2025-10-15,2025-11-04,334.95,369.85,12,10.42,34.9,RSI_EXIT,WIN
BPCL,2025-11-25,2026-01-08,358.95,366.2,30,2.02,7.25,MAX_HOLD,WIN
BPCL,2026-01-09,2026-02-09,353.0,386.5,19,9.49,33.5,RSI_EXIT,WIN
BPCL,2026-03-05,2026-03-10,356.65,336.5,2,-5.65,-20.15,SMA_EXIT,LOSS
BANKBARODA,2022-03-08,2022-03-29,93.7,112.5,13,20.06,18.8,RSI_EXIT,WIN
BANKBARODA,2022-04-19,2022-05-26,115.0,94.9,25,-17.48,-20.1,SMA_EXIT,LOSS
BANKBARODA,2022-09-26,2022-10-27,130.0,148.35,20,14.12,18.35,RSI_EXIT,WIN
BANKBARODA,2022-12-26,2023-01-04,169.05,187.1,6,10.68,18.05,RSI_EXIT,WIN
BANKBARODA,2023-01-27,2023-03-06,170.6,173.55,25,1.73,2.95,RSI_EXIT,WIN
BANKBARODA,2023-03-15,2023-04-18,164.4,177.25,19,7.82,12.85,RSI_EXIT,WIN
BANKBARODA,2023-05-10,2023-05-17,176.0,188.7,4,7.22,12.7,RSI_EXIT,WIN
BANKBARODA,2023-08-07,2023-09-12,189.0,204.4,24,8.15,15.4,RSI_EXIT,WIN
BANKBARODA,2023-10-27,2023-11-17,190.5,195.0,14,2.36,4.5,RSI_EXIT,WIN
BANKBARODA,2023-11-28,2023-12-04,193.05,205.15,3,6.27,12.1,RSI_EXIT,WIN
BANKBARODA,2024-03-14,2024-04-03,259.9,270.9,11,4.23,11.0,RSI_EXIT,WIN
BANKBARODA,2024-07-01,2024-08-05,275.25,238.35,23,-13.41,-36.9,SMA_EXIT,LOSS
BANKBARODA,2025-06-16,2025-06-20,238.5,231.3,3,-3.02,-7.2,SMA_EXIT,LOSS
BANKBARODA,2026-02-02,2026-02-19,279.0,303.6,12,8.82,24.6,RSI_EXIT,WIN
TATAPOWER,2022-02-09,2022-03-28,236.7,242.55,30,2.47,5.85,RSI_EXIT,WIN
TATAPOWER,2022-04-20,2022-06-03,250.0,236.3,30,-5.48,-13.7,MAX_HOLD,LOSS
TATAPOWER,2022-06-14,2022-06-16,214.7,222.4,1,3.59,7.7,SMA_EXIT,WIN
TATAPOWER,2023-10-25,2023-11-09,239.85,254.0,10,5.9,14.15,RSI_EXIT,WIN
TATAPOWER,2024-02-29,2024-03-05,367.0,392.0,3,6.81,25.0,RSI_EXIT,WIN
TATAPOWER,2024-05-10,2024-05-21,415.0,443.4,6,6.84,28.4,RSI_EXIT,WIN
TATAPOWER,2024-05-30,2024-07-15,432.85,436.4,30,0.82,3.55,MAX_HOLD,WIN
TATAPOWER,2024-07-22,2024-08-02,415.0,460.3,8,10.92,45.3,RSI_EXIT,WIN
TATAPOWER,2024-08-14,2024-09-25,410.0,468.75,28,14.33,58.75,RSI_EXIT,WIN
TATAPOWER,2024-10-08,2024-11-04,441.6,446.25,18,1.05,4.65,RSI_EXIT,WIN
TATAPOWER,2025-07-14,2025-07-17,396.85,415.0,2,4.57,18.15,RSI_EXIT,WIN
TATAPOWER,2025-09-26,2025-10-07,386.0,395.5,5,2.46,9.5,RSI_EXIT,WIN
PFC,2022-12-26,2023-01-03,105.4,120.72,5,14.54,15.32,RSI_EXIT,WIN
PFC,2023-01-27,2023-02-10,114.92,116.04,9,0.97,1.12,RSI_EXIT,WIN
PFC,2023-03-17,2023-04-10,127.28,126.4,12,-0.69,-0.88,RSI_EXIT,LOSS
PFC,2023-10-26,2023-11-10,235.0,276.35,10,17.6,41.35,RSI_EXIT,WIN
PFC,2023-12-21,2024-02-06,376.0,461.3,30,22.69,85.3,RSI_EXIT,WIN
PFC,2024-02-22,2024-04-04,412.0,420.1,27,1.97,8.1,RSI_EXIT,WIN
PFC,2024-07-22,2024-08-01,528.0,552.05,7,4.55,24.05,RSI_EXIT,WIN
PFC,2024-08-06,2024-08-21,506.0,521.2,9,3.0,15.2,RSI_EXIT,WIN
PFC,2024-09-11,2024-10-08,511.0,436.5,17,-14.58,-74.5,SMA_EXIT,LOSS
PFC,2024-12-19,2024-12-23,479.9,459.95,1,-4.16,-19.95,SMA_EXIT,LOSS
PFC,2026-03-05,2026-03-10,398.0,398.0,2,0.0,0.0,SMA_EXIT,LOSS
TECHM,2022-01-27,2022-02-25,1484.5,1355.0,20,-8.72,-129.5,SMA_EXIT,LOSS
TECHM,2023-03-01,2023-04-18,1100.25,1034.8,28,-5.95,-65.45,SMA_EXIT,LOSS
TECHM,2023-07-26,2023-08-08,1158.0,1186.0,8,2.42,28.0,RSI_EXIT,WIN
TECHM,2023-08-28,2023-09-04,1189.55,1235.0,4,3.82,45.45,RSI_EXIT,WIN
TECHM,2023-10-04,2023-10-27,1210.0,1119.95,15,-7.44,-90.05,SMA_EXIT,LOSS
TECHM,2024-03-01,2024-04-16,1287.0,1205.0,28,-6.37,-82.0,SMA_EXIT,LOSS
TECHM,2024-08-06,2024-08-19,1465.5,1587.85,7,8.35,122.35,RSI_EXIT,WIN
TECHM,2024-09-10,2024-10-10,1592.0,1673.0,20,5.09,81.0,RSI_EXIT,WIN
TECHM,2024-11-01,2024-12-06,1619.0,1797.0,22,10.99,178.0,RSI_EXIT,WIN
TECHM,2024-12-23,2025-02-04,1690.9,1662.75,30,-1.66,-28.15,MAX_HOLD,LOSS
TECHM,2025-02-27,2025-02-28,1575.0,1570.0,0,-0.32,-5.0,SMA_EXIT,LOSS
TECHM,2025-07-08,2025-07-11,1623.0,1580.0,2,-2.65,-43.0,SMA_EXIT,LOSS
TECHM,2026-01-01,2026-01-28,1591.0,1748.0,16,9.87,157.0,RSI_EXIT,WIN
TECHM,2026-02-05,2026-02-13,1630.1,1482.6,5,-9.05,-147.5,SMA_EXIT,LOSS
ULTRACEMCO,2023-01-24,2023-02-06,6882.0,7156.3,7,3.99,274.3,RSI_EXIT,WIN
ULTRACEMCO,2023-03-15,2023-03-28,7126.0,7484.0,8,5.02,358.0,RSI_EXIT,WIN
ULTRACEMCO,2023-04-24,2023-05-09,7350.0,7758.95,9,5.56,408.95,RSI_EXIT,WIN
ULTRACEMCO,2023-06-23,2023-07-04,8163.2,8498.0,5,4.1,334.8,RSI_EXIT,WIN
ULTRACEMCO,2023-08-04,2023-09-18,8178.0,8728.0,29,6.73,550.0,RSI_EXIT,WIN
ULTRACEMCO,2023-09-22,2023-11-07,8275.0,8640.95,29,4.42,365.95,RSI_EXIT,WIN
ULTRACEMCO,2024-01-09,2024-02-22,9989.6,10000.0,30,0.1,10.4,MAX_HOLD,WIN
ULTRACEMCO,2024-04-18,2024-04-30,9470.0,10160.3,7,7.29,690.3,RSI_EXIT,WIN
ULTRACEMCO,2024-05-09,2024-05-27,9524.0,10277.95,11,7.92,753.95,RSI_EXIT,WIN
ULTRACEMCO,2024-06-24,2024-06-28,10717.5,11699.9,3,9.17,982.4,RSI_EXIT,WIN
ULTRACEMCO,2024-08-16,2024-09-05,11040.0,11630.45,13,5.35,590.45,RSI_EXIT,WIN
ULTRACEMCO,2024-10-07,2024-11-19,11491.95,10684.05,29,-7.03,-807.9,SMA_EXIT,LOSS
ULTRACEMCO,2024-12-23,2025-01-03,11520.0,11799.0,7,2.42,279.0,RSI_EXIT,WIN
ULTRACEMCO,2025-05-12,2025-05-29,11590.0,11249.0,12,-2.94,-341.0,SMA_EXIT,LOSS
ULTRACEMCO,2025-07-28,2025-09-11,12274.0,12478.0,30,1.66,204.0,MAX_HOLD,WIN
ULTRACEMCO,2025-09-15,2025-10-30,12370.0,12040.0,30,-2.67,-330.0,MAX_HOLD,LOSS
PGEL,2022-02-10,2022-03-15,73.52,69.4,21,-5.6,-4.12,RSI_EXIT,LOSS
PGEL,2022-05-12,2022-05-24,64.8,74.5,7,14.97,9.7,RSI_EXIT,WIN
PGEL,2022-06-21,2022-07-11,83.7,91.16,13,8.91,7.46,RSI_EXIT,WIN
PGEL,2022-07-28,2022-08-03,90.5,95.5,3,5.52,5.0,RSI_EXIT,WIN
PGEL,2022-08-11,2022-09-15,90.11,104.4,22,15.86,14.29,RSI_EXIT,WIN
PGEL,2022-11-02,2022-12-06,103.69,104.67,22,0.95,0.98,RSI_EXIT,WIN
PGEL,2023-03-17,2023-04-10,139.0,142.0,12,2.16,3.0,RSI_EXIT,WIN
PGEL,2023-06-21,2023-08-04,162.13,154.0,30,-5.01,-8.13,MAX_HOLD,LOSS
PGEL,2023-10-05,2023-10-12,173.48,195.77,4,12.85,22.29,RSI_EXIT,WIN
PGEL,2024-01-04,2024-02-13,229.8,186.83,26,-18.7,-42.97,SMA_EXIT,LOSS
PGEL,2024-07-19,2024-07-25,357.0,448.7,3,25.69,91.7,RSI_EXIT,WIN
PGEL,2024-08-06,2024-08-19,422.05,500.0,7,18.47,77.95,RSI_EXIT,WIN
PGEL,2024-10-04,2024-11-01,612.95,640.9,19,4.56,27.95,RSI_EXIT,WIN
PGEL,2025-01-09,2025-02-10,950.2,878.0,22,-7.6,-72.2,RSI_EXIT,LOSS
PGEL,2025-05-06,2025-06-05,825.5,760.0,21,-7.93,-65.5,SMA_EXIT,LOSS
LODHA,2022-02-15,2022-03-08,619.9,494.05,13,-20.3,-125.85,SMA_EXIT,LOSS
LODHA,2023-08-28,2023-09-05,660.05,709.75,5,7.53,49.7,RSI_EXIT,WIN
LODHA,2023-09-25,2023-11-03,742.95,856.5,26,15.28,113.55,RSI_EXIT,WIN
LODHA,2024-01-24,2024-02-05,1073.05,1130.0,6,5.31,56.95,RSI_EXIT,WIN
LODHA,2024-03-14,2024-03-26,982.0,1136.0,6,15.68,154.0,RSI_EXIT,WIN
LODHA,2024-05-08,2024-05-16,1115.0,1202.35,5,7.83,87.35,RSI_EXIT,WIN
LODHA,2024-06-27,2024-07-10,1444.4,1571.1,8,8.77,126.7,RSI_EXIT,WIN
LODHA,2024-07-15,2024-08-26,1416.4,1161.75,27,-17.98,-254.65,SMA_EXIT,LOSS
LODHA,2024-09-06,2024-09-09,1209.05,1190.25,0,-1.55,-18.8,SMA_EXIT,LOSS
LODHA,2024-10-01,2024-10-03,1250.0,1217.0,0,-2.64,-33.0,SMA_EXIT,LOSS
LODHA,2025-07-01,2025-07-21,1393.2,1443.4,13,3.6,50.2,RSI_EXIT,WIN
LODHA,2025-07-24,2025-07-28,1336.0,1280.0,1,-4.19,-56.0,SMA_EXIT,LOSS
ADANIENT,2022-05-10,2022-06-22,2123.17,2084.34,30,-1.83,-38.83,MAX_HOLD,LOSS
ADANIENT,2022-09-30,2022-11-02,3342.74,3470.76,20,3.83,128.02,RSI_EXIT,WIN
ADANIENT,2023-01-24,2023-01-30,3342.25,2763.03,2,-17.33,-579.22,SMA_EXIT,LOSS
ADANIENT,2023-10-20,2023-10-25,2324.87,2249.21,1,-3.25,-75.66,SMA_EXIT,LOSS
ADANIENT,2024-01-19,2024-02-01,2855.47,3060.57,7,7.18,205.1,RSI_EXIT,WIN
ADANIENT,2024-03-12,2024-04-01,3109.48,3131.63,11,0.71,22.15,RSI_EXIT,WIN
ADANIENT,2024-04-19,2024-05-22,2908.46,3034.44,21,4.33,125.98,RSI_EXIT,WIN
ADANIENT,2024-07-12,2024-07-31,2995.71,3045.15,11,1.65,49.44,RSI_EXIT,WIN
ADANIENT,2024-08-29,2024-08-30,2937.54,2937.54,0,0.0,0.0,SMA_EXIT,LOSS
ADANIENT,2025-10-27,2025-11-07,2427.78,2244.36,7,-7.56,-183.42,SMA_EXIT,LOSS
HDFCLIFE,2022-12-09,2023-01-04,581.0,599.0,17,3.1,18.0,RSI_EXIT,WIN
HDFCLIFE,2023-08-04,2023-09-01,635.95,644.75,18,1.38,8.8,RSI_EXIT,WIN
HDFCLIFE,2023-10-27,2023-11-22,606.05,669.75,17,10.51,63.7,RSI_EXIT,WIN
HDFCLIFE,2023-12-21,2024-01-16,641.0,615.75,16,-3.94,-25.25,SMA_EXIT,LOSS
HDFCLIFE,2024-09-11,2024-09-24,701.0,727.5,8,3.78,26.5,RSI_EXIT,WIN
HDFCLIFE,2024-11-14,2024-12-03,681.5,646.8,10,-5.09,-34.7,SMA_EXIT,LOSS
HDFCLIFE,2025-04-08,2025-04-17,674.5,716.05,4,6.16,41.55,RSI_EXIT,WIN
HDFCLIFE,2025-07-14,2025-08-12,755.2,764.75,20,1.26,9.55,RSI_EXIT,WIN
HDFCLIFE,2025-08-28,2025-10-13,775.5,742.2,30,-4.29,-33.3,MAX_HOLD,LOSS
HDFCLIFE,2025-12-18,2025-12-29,755.05,748.0,5,-0.93,-7.05,SMA_EXIT,LOSS
TORNTPHARM,2022-12-21,2023-01-19,1582.0,1618.95,20,2.34,36.95,RSI_EXIT,WIN
TORNTPHARM,2023-08-24,2023-10-03,1970.0,1927.0,25,-2.18,-43.0,RSI_EXIT,LOSS
TORNTPHARM,2024-03-20,2024-04-01,2519.0,2608.7,5,3.56,89.7,RSI_EXIT,WIN
TORNTPHARM,2024-04-16,2024-04-24,2519.0,2639.9,4,4.8,120.9,RSI_EXIT,WIN
TORNTPHARM,2024-05-10,2024-05-17,2526.5,2702.6,4,6.97,176.1,RSI_EXIT,WIN
TORNTPHARM,2024-06-24,2024-07-05,2829.1,2874.7,8,1.61,45.6,RSI_EXIT,WIN
TORNTPHARM,2024-09-19,2024-11-04,3348.1,3212.45,30,-4.05,-135.65,MAX_HOLD,LOSS
TORNTPHARM,2025-01-14,2025-02-05,3239.7,3125.0,16,-3.54,-114.7,SMA_EXIT,LOSS
TORNTPHARM,2025-08-07,2025-08-21,3490.2,3666.0,8,5.04,175.8,RSI_EXIT,WIN
TORNTPHARM,2025-11-20,2025-12-26,3750.0,3833.0,24,2.21,83.0,RSI_EXIT,WIN
WIPRO,2023-07-26,2023-08-11,201.75,209.33,11,3.76,7.58,RSI_EXIT,WIN
WIPRO,2023-08-31,2023-09-05,204.0,217.9,2,6.81,13.9,RSI_EXIT,WIN
WIPRO,2023-09-25,2023-10-12,209.25,210.88,11,0.78,1.63,RSI_EXIT,WIN
WIPRO,2024-03-14,2024-05-03,250.58,230.2,30,-8.13,-20.38,MAX_HOLD,LOSS
WIPRO,2024-08-05,2024-08-19,245.0,258.0,8,5.31,13.0,RSI_EXIT,WIN
WIPRO,2024-11-19,2024-12-06,278.0,299.15,11,7.61,21.15,RSI_EXIT,WIN
WIPRO,2025-01-20,2025-01-27,302.0,317.8,4,5.23,15.8,RSI_EXIT,WIN
WIPRO,2025-02-14,2025-03-13,310.05,268.55,17,-13.38,-41.5,SMA_EXIT,LOSS
CUMMINSIND,2022-04-20,2022-05-13,1070.0,979.0,15,-8.5,-91.0,SMA_EXIT,LOSS
CUMMINSIND,2022-08-26,2022-10-12,1204.75,1206.35,30,0.13,1.6,MAX_HOLD,WIN
CUMMINSIND,2022-12-28,2023-01-09,1379.1,1443.25,7,4.65,64.15,RSI_EXIT,WIN
CUMMINSIND,2023-01-25,2023-02-09,1404.0,1540.0,9,9.69,136.0,RSI_EXIT,WIN
CUMMINSIND,2023-04-17,2023-05-02,1522.0,1576.1,9,3.55,54.1,RSI_EXIT,WIN
CUMMINSIND,2023-08-07,2023-09-21,1781.0,1720.0,30,-3.43,-61.0,MAX_HOLD,LOSS
CUMMINSIND,2023-09-29,2023-10-12,1668.55,1755.05,7,5.18,86.5,RSI_EXIT,WIN
CUMMINSIND,2024-03-14,2024-03-22,2663.4,2907.0,5,9.15,243.6,RSI_EXIT,WIN
CUMMINSIND,2024-04-10,2024-04-30,2939.1,3318.95,11,12.92,379.85,RSI_EXIT,WIN
CUMMINSIND,2024-07-19,2024-08-01,3796.85,3850.0,8,1.4,53.15,RSI_EXIT,WIN
CUMMINSIND,2024-10-24,2024-11-14,3440.0,3336.05,14,-3.02,-103.95,SMA_EXIT,LOSS
CUMMINSIND,2025-06-20,2025-06-27,3237.3,3380.0,4,4.41,142.7,RSI_EXIT,WIN
CUMMINSIND,2025-09-29,2025-10-24,3947.6,4079.9,16,3.35,132.3,RSI_EXIT,WIN
CUMMINSIND,2026-01-07,2026-02-06,4130.3,4319.1,20,4.57,188.8,RSI_EXIT,WIN
TVSMOTOR,2022-02-25,2022-03-03,626.8,610.7,2,-2.57,-16.1,SMA_EXIT,LOSS
TVSMOTOR,2022-05-05,2022-05-10,631.0,615.45,2,-2.46,-15.55,SMA_EXIT,LOSS
TVSMOTOR,2022-06-21,2022-06-27,731.25,810.85,3,10.89,79.6,RSI_EXIT,WIN
TVSMOTOR,2022-11-22,2022-12-30,1048.0,1103.0,27,5.25,55.0,RSI_EXIT,WIN
TVSMOTOR,2023-01-13,2023-02-17,1010.85,1119.9,23,10.79,109.05,RSI_EXIT,WIN
TVSMOTOR,2023-03-01,2023-04-10,1084.0,1099.7,23,1.45,15.7,RSI_EXIT,WIN
TVSMOTOR,2023-08-09,2023-08-25,1331.1,1355.0,10,1.8,23.9,RSI_EXIT,WIN
TVSMOTOR,2023-10-26,2023-11-20,1565.85,1754.95,16,12.08,189.1,RSI_EXIT,WIN
TVSMOTOR,2024-03-14,2024-03-28,2139.85,2140.0,8,0.01,0.15,RSI_EXIT,WIN
TVSMOTOR,2024-04-16,2024-04-30,1990.1,2049.0,8,2.96,58.9,RSI_EXIT,WIN
TVSMOTOR,2024-06-27,2024-08-02,2368.85,2574.8,24,8.69,205.95,RSI_EXIT,WIN
TVSMOTOR,2024-10-07,2024-11-21,2688.0,2415.0,30,-10.16,-273.0,MAX_HOLD,LOSS
TVSMOTOR,2025-07-09,2025-08-04,2810.0,2890.0,17,2.85,80.0,RSI_EXIT,WIN
TVSMOTOR,2025-09-25,2025-10-07,3453.0,3509.0,6,1.62,56.0,RSI_EXIT,WIN
TVSMOTOR,2025-11-17,2025-12-02,3407.5,3659.8,10,7.4,252.3,RSI_EXIT,WIN
TVSMOTOR,2026-01-16,2026-02-12,3709.4,3875.0,18,4.46,165.6,RSI_EXIT,WIN
BLUESTARCO,2022-01-27,2022-01-28,459.5,440.65,0,-4.1,-18.85,SMA_EXIT,LOSS
BLUESTARCO,2022-05-06,2022-06-08,550.0,479.0,22,-12.91,-71.0,SMA_EXIT,LOSS
BLUESTARCO,2022-09-20,2022-10-04,531.95,567.5,9,6.68,35.55,RSI_EXIT,WIN
BLUESTARCO,2022-11-10,2022-11-30,591.83,612.33,13,3.46,20.5,RSI_EXIT,WIN
BLUESTARCO,2022-12-22,2023-01-12,611.05,624.65,14,2.23,13.6,RSI_EXIT,WIN
BLUESTARCO,2023-03-17,2023-04-18,713.85,749.23,17,4.96,35.38,RSI_EXIT,WIN
BLUESTARCO,2023-05-09,2023-06-08,712.53,736.5,21,3.36,23.97,RSI_EXIT,WIN
BLUESTARCO,2023-07-03,2023-07-11,770.05,790.0,5,2.59,19.95,RSI_EXIT,WIN
BLUESTARCO,2023-07-26,2023-09-08,770.1,800.0,30,3.88,29.9,RSI_EXIT,WIN
BLUESTARCO,2023-12-20,2024-01-11,953.0,976.0,14,2.41,23.0,RSI_EXIT,WIN
BLUESTARCO,2024-05-10,2024-05-17,1394.85,1575.0,4,12.92,180.15,RSI_EXIT,WIN
BLUESTARCO,2024-05-27,2024-06-13,1485.15,1694.85,12,14.12,209.7,RSI_EXIT,WIN
BLUESTARCO,2024-07-02,2024-07-08,1629.05,1710.6,3,5.01,81.55,RSI_EXIT,WIN
BLUESTARCO,2024-10-23,2024-11-22,1911.0,1843.45,19,-3.53,-67.55,RSI_EXIT,LOSS
BLUESTARCO,2025-01-10,2025-01-29,2025.0,1763.2,12,-12.93,-261.8,SMA_EXIT,LOSS
BLUESTARCO,2025-04-02,2025-04-25,2088.2,1858.0,13,-11.02,-230.2,SMA_EXIT,LOSS
BLUESTARCO,2025-09-29,2025-11-07,1885.1,1790.0,25,-5.04,-95.1,SMA_EXIT,LOSS
BLUESTARCO,2026-02-26,2026-03-17,1945.0,1809.0,11,-6.99,-136.0,SMA_EXIT,LOSS
IOC,2022-02-11,2022-02-25,79.67,75.33,9,-5.45,-4.34,SMA_EXIT,LOSS
IOC,2022-05-12,2022-05-19,80.3,78.0,4,-2.86,-2.3,SMA_EXIT,LOSS
IOC,2023-02-03,2023-03-08,78.9,78.75,21,-0.19,-0.15,RSI_EXIT,LOSS
IOC,2023-03-28,2023-04-28,76.9,80.95,18,5.27,4.05,RSI_EXIT,WIN
IOC,2023-06-26,2023-07-04,89.3,96.0,4,7.5,6.7,RSI_EXIT,WIN
IOC,2023-08-01,2023-09-11,93.8,95.5,27,1.81,1.7,RSI_EXIT,WIN
IOC,2023-09-29,2023-10-18,90.6,92.5,11,2.1,1.9,RSI_EXIT,WIN
IOC,2023-10-25,2023-10-27,88.45,86.55,1,-2.15,-1.9,SMA_EXIT,LOSS
IOC,2024-02-26,2024-04-03,175.9,174.2,24,-0.97,-1.7,RSI_EXIT,LOSS
IOC,2024-05-31,2024-06-18,163.4,171.9,10,5.2,8.5,RSI_EXIT,WIN
IOC,2024-08-06,2024-08-30,172.0,178.0,16,3.49,6.0,RSI_EXIT,WIN
IOC,2024-09-20,2024-09-30,165.4,179.71,5,8.65,14.31,RSI_EXIT,WIN
IOC,2025-08-28,2025-09-12,139.0,144.98,10,4.3,5.98,RSI_EXIT,WIN
IOC,2025-09-29,2025-10-07,145.04,154.76,4,6.7,9.72,RSI_EXIT,WIN
IOC,2025-11-25,2026-01-08,164.9,162.67,30,-1.35,-2.23,MAX_HOLD,LOSS
IOC,2026-01-09,2026-02-06,155.2,176.99,18,14.04,21.79,RSI_EXIT,WIN
IOC,2026-03-10,2026-03-17,164.44,149.0,4,-9.39,-15.44,SMA_EXIT,LOSS
COALINDIA,2022-05-11,2022-05-19,171.7,181.1,5,5.47,9.4,RSI_EXIT,WIN
COALINDIA,2022-06-17,2022-07-12,180.0,192.8,16,7.11,12.8,RSI_EXIT,WIN
COALINDIA,2022-09-27,2022-10-07,216.0,233.0,6,7.87,17.0,RSI_EXIT,WIN
COALINDIA,2022-11-16,2022-12-29,233.35,220.8,30,-5.38,-12.55,MAX_HOLD,LOSS
COALINDIA,2024-03-14,2024-04-05,419.0,448.75,13,7.1,29.75,RSI_EXIT,WIN
COALINDIA,2024-06-28,2024-07-04,470.0,488.75,3,3.99,18.75,RSI_EXIT,WIN
COALINDIA,2024-09-05,2024-09-30,507.5,513.0,16,1.08,5.5,RSI_EXIT,WIN
